index	oiposi	oinega	pname	nname	mrposi	mrnega	mlposi	mlnega	mdposi	mdnega	mtposi	mtnega	mfposi	mfnega	clposi	clnega	ctposi	ctnega	cfposi	cfnega	fbkposi	fbknega	pright	nright
152	11	12	B1-A2	B1-A1	1.775147929	1.380670611	4.571	2.777	1.107	1.264	5.678	4.041	6	6	0.624	0.546	5.07	5.07	9	7	0	0	TRUE	FALSE
153	14	22	B1-A2	B1-A1	2.761341223	1.380670611	4.259	0.889	1.107	1.467	5.366	2.356	6	6	0.936	0.546	5.07	5.07	14	7	0	0	TRUE	FALSE
154	24	32	B1-A2	B1-A1	2.366863905	1.183431953	1.233	1.264	1.216	1.419	2.449	2.683	6	6	0.375	0.624	5.07	5.07	12	6	0	0	TRUE	FALSE
155	33	39	B1-A2	B1-A1	3.15581854	1.775147929	1.123	0.951	1.155	1.03	2.278	1.981	6	6	0.998	0.764	5.07	5.07	16	9	0	0	TRUE	FALSE
156	8	5	B2-A1	B2-A2	0.493096647	0.788954635	3.619	2.465	1.341	1.076	4.96	3.541	6	6	1.17	0.764	4.056	5.07	2	4	0	0	FALSE	FALSE
157	13	16	B2-A1	B2-A2	1.972386588	0.986193294	0.982	1.576	1.233	2.371	2.215	3.947	6	6	0.421	1.061	5.07	5.07	10	5	1	1	TRUE	FALSE
158	15	28	B2-A1	B2-A2	0.986193294	1.775147929	9.157	1.295	1.108	0.889	10.265	2.184	6	6	0.64	0.312	5.07	5.07	5	9	0	2	TRUE	FALSE
159	20	29	B2-A1	B2-A2	2.366863905	1.57790927	1.217	1.233	0.858	1.076	2.075	2.309	6	6	0.515	0.468	5.07	5.07	12	8	0	0	TRUE	FALSE
160	26	37	B2-A1	B2-A2	2.761341223	1.380670611	1.139	1.186	0.889	0.858	2.028	2.044	6	6	0.452	0.359	5.07	5.07	14	7	0	0	TRUE	FALSE
161	13	3	A1-B1	A1-B2	1.972386588	1.380670611	5.304	0.765	1.263	1.435	6.567	2.2	6	6	0.624	0.546	5.07	5.07	10	7	0	0	TRUE	FALSE
162	26	9	A1-B1	A1-B2	1.57790927	1.57790927	2.153	1.56	1.279	1.264	3.432	2.824	6	6	0.577	0.765	5.07	5.07	8	8	0	0	TRUE	FALSE
163	32	14	A1-B1	A1-B2	2.366863905	0	1.061	3.432	1.232	1.17	2.293	4.602	6	6	0.593	NA	5.07	4.056	12	0	0	0	TRUE	TRUE
164	35	21	A1-B1	A1-B2	1.972386588	0	1.388	3.12	1.826	1.263	3.214	4.383	6	6	0.531	NA	5.07	4.056	10	0	1	0	TRUE	TRUE
165	40	24	A1-B1	A1-B2	1.57790927	1.183431953	1.186	2.09	1.139	1.233	2.325	3.323	6	6	0.546	0.639	5.07	5.07	8	6	0	0	TRUE	FALSE
166	7	1	A2-B2	A2-B1	1.57790927	1.972386588	1.638	12.652	1.747	0.624	3.385	13.276	6	6	1.357	0.452	5.07	5.07	8	10	1	0	TRUE	FALSE
167	23	5	A2-B2	A2-B1	1.972386588	0.788954635	0.905	6.583	1.061	1.732	1.966	8.315	6	6	0.437	0.593	5.07	5.07	10	4	0	0	TRUE	FALSE
168	28	8	A2-B2	A2-B1	2.169625247	1.183431953	1.529	16.271	1.311	0.967	2.84	17.238	6	6	0.686	0.717	5.07	5.07	11	6	0	0	TRUE	FALSE
169	30	10	A2-B2	A2-B1	2.366863905	1.57790927	0.827	1.607	2.293	1.092	3.12	2.699	6	6	0.483	0.686	5.07	5.07	12	8	0	1	TRUE	FALSE
170	34	18	A2-B2	A2-B1	1.758843072	1.183431953	1.279	0.624	1.358	1.435	2.637	2.059	6	6	0.375	0.593	5.117	5.07	9	6	1	0	TRUE	FALSE
171	12	11	B1-A2	B1-A1	2.169625247	1.380670611	1.17	1.513	1.154	1.763	2.324	3.276	6	6	0.733	0.546	5.07	5.07	11	7	1	0	TRUE	FALSE
172	16	19	B1-A2	B1-A1	1.971997634	2.169625247	3.993	1.201	2.372	1.436	6.365	2.637	6	6	0.562	0.609	5.071	5.07	10	11	0	0	TRUE	FALSE
173	25	22	B1-A2	B1-A1	2.366863905	1.183431953	0.904	1.029	1.233	1.498	2.137	2.527	6	6	0.452	0.561	5.07	5.07	12	6	2	0	TRUE	FALSE
174	27	33	B1-A2	B1-A1	0.246548323	1.380670611	1.185	1.544	0.968	1.108	2.153	2.652	6	6	0.531	0.78	4.056	5.07	1	7	0	0	FALSE	FALSE
175	36	37	B1-A2	B1-A1	0	1.380670611	1.357	1.451	1.404	0.889	2.761	2.34	6	6	NA	0.546	4.056	5.07	0	7	0	0	FALSE	FALSE
176	4	2	B2-A1	B2-A2	2.366863905	1.380670611	3.541	1.077	0.92	0.811	4.461	1.888	6	6	0.468	1.107	5.07	5.07	12	7	0	0	TRUE	FALSE
177	6	17	B2-A1	B2-A2	2.282670725	0.591715976	1.607	9.298	1.42	0.936	3.027	10.234	6	6	0.561	0.624	5.257	5.07	12	3	0	0	TRUE	FALSE
178	15	29	B2-A1	B2-A2	2.169625247	0.493096647	0.889	0.936	1.466	0.951	2.355	1.887	6	6	0.546	0.483	5.07	4.056	11	2	0	0	TRUE	TRUE
179	20	31	B2-A1	B2-A2	2.366863905	0.493096647	1.092	5.163	1.966	1.326	3.058	6.489	6	6	0.405	1.388	5.07	4.056	12	2	0	1	TRUE	TRUE
180	39	38	B2-A1	B2-A2	2.169625247	1.57790927	1.139	0.967	1.654	1.248	2.793	2.215	6	6	0.468	0.359	5.07	5.07	11	8	0	0	TRUE	FALSE
181	2	10	A1-B1	A1-B2	1.775147929	1.380670611	2.465	1.139	1.997	1.716	4.462	2.855	6	6	0.826	0.374	5.07	5.07	9	7	0	0	TRUE	FALSE
182	13	14	A1-B1	A1-B2	0.493096647	1.380670611	1.825	1.201	1.857	1.419	3.682	2.62	6	6	0.687	0.39	4.056	5.07	2	7	0	0	FALSE	FALSE
183	17	18	A1-B1	A1-B2	1.972386588	0	1.763	1.747	1.138	1.513	2.901	3.26	6	6	0.717	NA	5.07	4.056	10	0	0	0	TRUE	TRUE
184	31	19	A1-B1	A1-B2	2.564102564	0.591715976	1.139	1.014	1.31	1.513	2.449	2.527	6	6	0.374	1.201	5.07	5.07	13	3	1	0	TRUE	FALSE
185	35	26	A1-B1	A1-B2	2.564102564	0.986193294	1.076	1.139	1.201	1.295	2.277	2.434	6	6	0.312	0.453	5.07	5.07	13	5	1	0	TRUE	FALSE
186	4	8	A2-B2	A2-B1	1.57790927	0.986193294	1.435	1.997	1.123	1.139	2.558	3.136	6	6	0.53	0.578	5.07	5.07	8	5	1	0	TRUE	FALSE
187	7	9	A2-B2	A2-B1	1.57790927	0.493096647	3.682	1.092	1.216	1.373	4.898	2.465	6	6	0.484	0.328	5.07	4.056	8	2	0	0	TRUE	TRUE
188	11	21	A2-B2	A2-B1	2.564102564	2.169625247	1.295	5.148	1.419	1.076	2.714	6.224	6	6	0.452	0.562	5.07	5.07	13	11	1	0	TRUE	FALSE
189	30	28	A2-B2	A2-B1	2.366863905	1.57790927	2.589	0.968	1.716	1.435	4.305	2.403	6	6	0.343	0.265	5.07	5.07	12	8	0	0	TRUE	FALSE
190	36	40	A2-B2	A2-B1	1.972386588	1.775147929	1.45	0.577	1.545	0.827	2.995	1.404	6	6	0.639	0.265	5.07	5.07	10	9	3	0	TRUE	FALSE
191	1	3	B1-A2	B1-A1	1.573254671	0	1.294	3.073	1.42	1.404	2.714	4.477	6	6	0.577	NA	5.085	4.056	8	0	1	0	TRUE	TRUE
192	15	16	B1-A2	B1-A1	2.931978108	0.493096647	1.903	1.841	1.56	0.858	3.463	2.699	6	6	0.374	0.405	5.116	4.056	15	2	1	0	TRUE	TRUE
193	22	24	B1-A2	B1-A1	2.480442664	1.183431953	0.702	1.685	1.108	0.811	1.81	2.496	6	6	0.358	0.374	5.241	5.07	13	6	0	0	TRUE	FALSE
194	33	29	B1-A2	B1-A1	2.169625247	2.169625247	1.03	1.42	0.827	1.747	1.857	3.167	6	6	0.468	0.296	5.07	5.07	11	11	0	1	TRUE	FALSE
195	37	38	B1-A2	B1-A1	2.366863905	1.183431953	1.248	13.884	1.201	1.217	2.449	15.101	6	6	0.359	0.468	5.07	5.07	12	6	1	0	TRUE	FALSE
196	6	5	B2-A1	B2-A2	2.169625247	0	1.217	2.652	1.482	1.404	2.699	4.056	6	6	0.39	NA	5.07	4.056	11	0	1	0	TRUE	TRUE
197	12	27	B2-A1	B2-A2	1.972386588	1.743172574	5.117	0.936	1.419	1.014	6.536	1.95	6	6	0.671	0.312	5.07	5.163	10	9	0	0	TRUE	FALSE
198	20	32	B2-A1	B2-A2	2.564102564	0.246548323	1.17	7.285	1.544	1.716	2.714	9.001	6	6	0.499	0.484	5.07	4.056	13	1	1	1	TRUE	TRUE
199	23	34	B2-A1	B2-A2	1.775147929	1.57790927	5.772	1.186	1.404	1.513	7.176	2.699	6	6	0.546	0.343	5.07	5.07	9	8	0	0	TRUE	FALSE
200	25	39	B2-A1	B2-A2	1.775147929	1.380670611	1.076	1.201	1.498	0.686	2.574	1.887	6	6	0.53	0.499	5.07	5.07	9	7	0	1	TRUE	FALSE
201	15	27	A1-B1	A1-B2	2.761341223	1.380670611	3.416	1.263	1.654	1.67	5.07	2.933	6	6	0.592	0.515	5.07	5.07	14	7	0	0	TRUE	FALSE
202	16	30	A1-B1	A1-B2	0	1.380670611	7.457	1.7	1.263	1.389	8.72	3.089	6	6	NA	0.5	4.056	5.07	0	7	0	0	FALSE	FALSE
203	22	33	A1-B1	A1-B2	2.366863905	0	1.217	1.451	2.246	1.045	3.463	2.496	6	6	0.468	NA	5.07	4.056	12	0	0	0	TRUE	TRUE
204	25	36	A1-B1	A1-B2	1.95427008	0	1.825	2.558	1.124	1.077	2.949	3.635	6	6	0.936	NA	5.117	4.057	10	0	0	0	TRUE	TRUE
205	35	40	A1-B1	A1-B2	2.887391723	1.183431953	1.014	0.952	2.06	0.78	3.074	1.732	6	6	0.328	0.358	5.195	5.07	15	6	0	0	TRUE	FALSE
206	8	1	A2-B2	A2-B1	2.169625247	2.366863905	0.873	6.802	1.326	0.78	2.199	7.582	6	6	0.671	0.405	5.07	5.07	11	12	0	1	TRUE	FALSE
207	14	2	A2-B2	A2-B1	3.353057199	1.380670611	1.482	1.092	1.03	1.763	2.512	2.855	6	6	0.452	0.421	5.07	5.07	17	7	0	0	TRUE	FALSE
208	24	10	A2-B2	A2-B1	2.761341223	0.788954635	1.092	1.108	1.185	1.232	2.277	2.34	6	6	0.64	0.53	5.07	5.07	14	4	0	0	TRUE	FALSE
209	31	23	A2-B2	A2-B1	2.761341223	0	1.17	1.732	1.56	0.983	2.73	2.715	6	6	0.374	NA	5.07	4.056	14	0	0	0	TRUE	TRUE
210	32	29	A2-B2	A2-B1	1.972386588	1.57790927	1.498	1.061	1.732	1.357	3.23	2.418	6	6	0.546	0.53	5.07	5.07	10	8	0	0	TRUE	FALSE
211	9	4	B1-A2	B1-A1	0.986193294	1.775147929	1.669	1.435	1.061	1.794	2.73	3.229	6	6	2.433	0.483	5.07	5.07	5	9	0	0	TRUE	FALSE
212	11	13	B1-A2	B1-A1	2.761341223	0.986193294	0.921	1.466	1.684	1.607	2.605	3.073	6	6	0.452	0.437	5.07	5.07	14	5	0	0	TRUE	FALSE
213	12	18	B1-A2	B1-A1	1.775147929	0.986193294	1.544	4.649	1.248	2.012	2.792	6.661	6	6	0.655	0.531	5.07	5.07	9	5	0	0	TRUE	FALSE
214	17	20	B1-A2	B1-A1	2.761341223	1.183431953	1.358	2.901	0.936	1.061	2.294	3.962	6	6	0.344	1.232	5.07	5.07	14	6	0	0	TRUE	FALSE
215	28	26	B1-A2	B1-A1	2.366863905	0.986193294	1.669	2.964	1.154	1.311	2.823	4.275	6	6	0.359	0.624	5.07	5.07	12	5	0	0	TRUE	FALSE
216	3	5	B2-A1	B2-A2	1.913509376	2.169625247	1.638	1.217	1.467	1.029	3.105	2.246	6	6	0.452	0.359	5.226	5.07	10	11	1	0	TRUE	FALSE
217	6	7	B2-A1	B2-A2	2.169625247	0	0.936	3.791	1.233	1.419	2.169	5.21	6	6	0.951	NA	5.07	4.056	11	0	1	0	TRUE	TRUE
218	19	34	B2-A1	B2-A2	2.366863905	0.788954635	0.765	2.84	1.294	1.934	2.059	4.774	6	6	0.468	0.515	5.07	5.07	12	4	0	0	TRUE	FALSE
219	21	38	B2-A1	B2-A2	2.169625247	0.788954635	1.201	1.232	1.233	1.358	2.434	2.59	6	6	0.562	0.936	5.07	5.07	11	4	1	0	TRUE	FALSE
220	37	39	B2-A1	B2-A2	2.366863905	1.380670611	0.967	1.264	1.264	1.326	2.231	2.59	6	6	0.655	0.281	5.07	5.07	12	7	0	1	TRUE	FALSE
221	4	3	A1-B1	A1-B2	2.366863905	1.183431953	1.077	2.106	2.558	1.232	3.635	3.338	6	6	0.562	0.499	5.07	5.07	12	6	0	0	TRUE	FALSE
222	5	20	A1-B1	A1-B2	2.169625247	0	3.853	3.869	1.092	2.184	4.945	6.053	6	6	0.936	NA	5.07	4.056	11	0	0	0	TRUE	TRUE
223	8	23	A1-B1	A1-B2	1.57790927	2.169625247	1.591	1.622	1.747	1.685	3.338	3.307	6	6	0.671	0.686	5.07	5.07	8	11	0	0	TRUE	FALSE
224	21	24	A1-B1	A1-B2	1.775147929	1.972386588	1.326	1.873	1.7	1.294	3.026	3.167	6	6	0.406	0.406	5.07	5.07	9	10	0	0	TRUE	FALSE
225	29	35	A1-B1	A1-B2	2.564102564	0.788954635	1.669	1.763	0.905	1.544	2.574	3.307	6	6	0.53	0.733	5.07	5.07	13	4	1	0	TRUE	FALSE
226	17	1	A2-B2	A2-B1	1.775147929	1.775147929	0.874	12.2	2.043	1.497	2.917	13.697	6	6	0.842	0.546	5.07	5.07	9	9	0	0	TRUE	FALSE
227	19	12	A2-B2	A2-B1	2.169625247	1.380670611	1.139	5.475	1.638	1.014	2.777	6.489	6	6	0.375	0.375	5.07	5.07	11	7	0	0	TRUE	FALSE
228	26	14	A2-B2	A2-B1	2.169625247	0.246548323	1.233	3.182	1.076	1.31	2.309	4.492	6	6	0.608	0.562	5.07	4.056	11	1	1	0	TRUE	TRUE
229	27	18	A2-B2	A2-B1	0.493096647	0.788954635	3.026	1.107	1.264	1.669	4.29	2.776	6	6	2.028	0.593	4.056	5.07	2	4	0	0	FALSE	FALSE
230	39	22	A2-B2	A2-B1	2.761341223	0	1.061	1.622	0.905	1.17	1.966	2.792	6	6	0.515	NA	5.07	4.056	14	0	0	0	TRUE	TRUE
231	9	11	B1-A2	B1-A1	0	1.57790927	1.498	1.014	1.06	0.905	2.558	1.919	6	6	NA	0.483	4.056	5.07	0	8	0	0	FALSE	FALSE
232	15	16	B1-A2	B1-A1	0	1.775147929	1.139	1.435	1.138	0.936	2.277	2.371	6	6	NA	0.53	4.056	5.07	0	9	0	0	FALSE	FALSE
233	32	28	B1-A2	B1-A1	1.380398344	0.591715976	4.118	1.139	1.514	0.983	5.632	2.122	6	6	2.231	1.077	5.071	5.07	7	3	0	0	TRUE	FALSE
234	34	31	B1-A2	B1-A1	1.775147929	0.788954635	0.936	0.904	0.671	1.779	1.607	2.683	6	6	0.608	0.405	5.07	5.07	9	4	0	0	TRUE	FALSE
235	40	38	B1-A2	B1-A1	0	1.183431953	5.195	3.416	0.951	1.373	6.146	4.789	6	6	NA	0.78	4.056	5.07	0	6	1	0	FALSE	FALSE
236	7	2	B2-A1	B2-A2	1.972386588	0	0.936	1.592	1.295	1.045	2.231	2.637	6	6	0.483	NA	5.07	4.056	10	0	1	0	TRUE	TRUE
237	13	6	B2-A1	B2-A2	1.948178453	0	1.326	6.084	1.419	1.513	2.745	7.597	6	6	1.248	NA	5.133	4.056	10	0	0	0	TRUE	TRUE
238	30	10	B2-A1	B2-A2	0	0.591715976	1.685	1.513	0.733	1.186	2.418	2.699	6	6	NA	0.639	4.056	5.07	0	3	0	0	FALSE	FALSE
239	36	25	B2-A1	B2-A2	2.169625247	0	1.155	3.058	1.279	1.653	2.434	4.711	6	6	0.39	NA	5.07	4.056	11	0	1	0	TRUE	TRUE
240	37	33	B2-A1	B2-A2	1.732435034	1.57790927	1.653	1.357	1.685	0.952	3.338	2.309	6	6	1.248	0.483	5.195	5.07	9	8	0	0	TRUE	FALSE
241	8	2	A1-B1	A1-B2	0	1.183431953	6.209	3.791	1.903	1.84	8.112	5.631	6	6	NA	0.546	4.056	5.07	0	6	1	0	FALSE	FALSE
242	16	9	A1-B1	A1-B2	2.366863905	1.57790927	0.827	1.014	1.404	2.075	2.231	3.089	6	6	0.405	0.468	5.07	5.07	12	8	0	0	TRUE	FALSE
243	30	14	A1-B1	A1-B2	2.169625247	1.972386588	1.31	1.092	1.81	1.326	3.12	2.418	6	6	0.453	0.437	5.07	5.07	11	10	0	0	TRUE	FALSE
244	33	29	A1-B1	A1-B2	1.972386588	1.57790927	1.388	4.57	1.622	1.529	3.01	6.099	6	6	0.453	0.406	5.07	5.07	10	8	0	0	TRUE	FALSE
245	37	36	A1-B1	A1-B2	1.775147929	2.366863905	0.655	1.529	1.139	1.966	1.794	3.495	6	6	0.405	0.375	5.07	5.07	9	12	0	3	TRUE	FALSE
246	5	18	A2-B2	A2-B1	1.775147929	0.986193294	1.092	1.202	2.403	1.513	3.495	2.715	6	6	0.624	0.748	5.07	5.07	9	5	0	0	TRUE	FALSE
247	7	23	A2-B2	A2-B1	2.169625247	1.183431953	1.217	0.717	2.246	2.902	3.463	3.619	6	6	0.499	0.499	5.07	5.07	11	6	0	0	TRUE	FALSE
248	11	28	A2-B2	A2-B1	1.380670611	0.986193294	4.587	1.155	1.045	1.591	5.632	2.746	6	6	0.546	0.499	5.07	5.07	7	5	1	0	TRUE	FALSE
249	20	31	A2-B2	A2-B1	2.761341223	1.972386588	1.123	1.201	1.966	0.998	3.089	2.199	6	6	0.561	0.406	5.07	5.07	14	10	0	0	TRUE	FALSE
250	34	38	A2-B2	A2-B1	1.57790927	2.169625247	1.529	5.413	2.231	1.841	3.76	7.254	6	6	0.483	0.655	5.07	5.07	8	11	0	0	TRUE	FALSE
251	10	1	B1-A2	B1-A1	1.972386588	1.972386588	0.905	18.189	1.482	1.28	2.387	19.469	6	6	0.452	0.375	5.07	5.07	10	10	0	0	TRUE	FALSE
252	12	4	B1-A2	B1-A1	1.380670611	0.246548323	2.09	2.324	1.326	1.342	3.416	3.666	6	6	1.092	0.609	5.07	4.056	7	1	0	0	TRUE	TRUE
253	24	13	B1-A2	B1-A1	0.986193294	0	1.326	1.373	2.075	1.186	3.401	2.559	6	6	0.53	NA	5.07	4.056	5	0	0	0	TRUE	TRUE
254	32	15	B1-A2	B1-A1	1.972386588	0.986193294	1.279	1.856	1.607	1.794	2.886	3.65	6	6	0.358	1.076	5.07	5.07	10	5	0	0	TRUE	FALSE
255	39	40	B1-A2	B1-A1	2.896312029	1.380670611	1.201	5.335	1.622	0.78	2.823	6.115	6	6	0.514	0.53	5.179	5.07	15	7	0	0	TRUE	FALSE
256	3	6	B2-A1	B2-A2	1.380670611	0	1.919	2.371	1.279	1.233	3.198	3.604	6	6	1.513	NA	5.07	4.056	7	0	0	0	TRUE	TRUE
257	17	19	B2-A1	B2-A2	0	0.788954635	4.181	0.702	1.248	1.248	5.429	1.95	6	6	NA	0.53	4.056	5.07	0	4	0	0	FALSE	FALSE
258	21	25	B2-A1	B2-A2	1.380670611	1.183431953	4.072	1.076	1.029	1.607	5.101	2.683	6	6	1.216	0.561	5.07	5.07	7	6	0	1	TRUE	FALSE
259	22	27	B2-A1	B2-A2	0.493096647	0	1.139	1.654	0.811	1.482	1.95	3.136	6	6	1.263	NA	4.056	4.057	2	0	0	0	FALSE	TRUE
260	26	35	B2-A1	B2-A2	1.775147929	0.591715976	1.357	3.276	3.105	1.388	4.462	4.664	6	6	0.905	0.577	5.07	5.07	9	3	0	0	TRUE	FALSE
261	15	27	A1-B1	A1-B2	1.972386588	1.57790927	6.646	0.718	1.123	2.667	7.769	3.385	6	6	0.53	0.421	5.07	5.07	10	8	0	0	TRUE	FALSE
262	16	30	A1-B1	A1-B2	1.57790927	1.972386588	3.26	0.936	0.921	1.404	4.181	2.34	6	6	0.499	0.327	5.07	5.07	8	10	1	0	TRUE	FALSE
263	22	33	A1-B1	A1-B2	1.743172574	1.380670611	2.652	3.12	2.387	1.186	5.039	4.306	6	6	0.795	0.561	5.163	5.07	9	7	0	0	TRUE	FALSE
264	25	36	A1-B1	A1-B2	1.972386588	0.986193294	2.106	1.279	1.404	1.17	3.51	2.449	6	6	0.951	0.733	5.07	5.07	10	5	0	0	TRUE	FALSE
265	35	40	A1-B1	A1-B2	2.761341223	1.183431953	1.965	0.967	1.498	2.012	3.463	2.979	6	6	0.312	0.562	5.07	5.07	14	6	0	2	TRUE	FALSE
266	8	1	A2-B2	A2-B1	2.761341223	1.775147929	1.108	8.05	0.92	1.341	2.028	9.391	6	6	0.39	0.624	5.07	5.07	14	9	0	0	TRUE	FALSE
267	14	2	A2-B2	A2-B1	2.761341223	0.59159929	0.717	5.18	1.326	2.574	2.043	7.754	6	6	0.328	0.328	5.07	5.071	14	3	0	0	TRUE	FALSE
268	24	10	A2-B2	A2-B1	2.761341223	0	1.529	1.42	1.17	1.466	2.699	2.886	6	6	0.484	NA	5.07	4.056	14	0	1	0	TRUE	TRUE
269	31	23	A2-B2	A2-B1	3.15581854	1.380670611	0.671	1.763	1.045	1.419	1.716	3.182	6	6	0.281	0.577	5.07	5.07	16	7	0	0	TRUE	FALSE
270	32	29	A2-B2	A2-B1	1.971997634	1.972386588	1.654	1.42	2.028	1.295	3.682	2.715	6	6	0.656	0.64	5.071	5.07	10	10	1	0	TRUE	FALSE
271	9	4	B1-A2	B1-A1	1.775147929	2.169625247	2.168	1.856	1.576	1.342	3.744	3.198	6	6	0.405	0.733	5.07	5.07	9	11	0	0	TRUE	FALSE
272	11	13	B1-A2	B1-A1	2.169625247	2.169625247	1.825	1.778	1.622	0.827	3.447	2.605	6	6	0.312	0.749	5.07	5.07	11	11	0	0	TRUE	FALSE
273	12	18	B1-A2	B1-A1	1.183431953	1.775147929	1.077	1.903	1.341	1.545	2.418	3.448	6	6	0.437	0.468	5.07	5.07	6	9	0	0	TRUE	FALSE
274	17	20	B1-A2	B1-A1	2.564102564	1.183431953	1.03	0.983	1.029	1.216	2.059	2.199	6	6	0.514	0.468	5.07	5.07	13	6	0	0	TRUE	FALSE
275	28	26	B1-A2	B1-A1	2.563596924	1.57790927	0.748	1.529	1.904	0.998	2.652	2.527	6	6	0.312	0.468	5.071	5.07	13	8	0	1	TRUE	FALSE
276	3	5	B2-A1	B2-A2	2.366863905	1.57790927	6.63	1.607	1.108	1.107	7.738	2.714	6	6	0.359	0.359	5.07	5.07	12	8	1	0	TRUE	FALSE
277	6	7	B2-A1	B2-A2	1.183431953	1.972386588	1.544	1.154	1.451	1.778	2.995	2.932	6	6	1.778	0.436	5.07	5.07	6	10	0	0	TRUE	FALSE
278	19	34	B2-A1	B2-A2	2.366863905	1.971997634	1.809	0.998	2.418	0.968	4.227	1.966	6	6	0.421	0.344	5.07	5.071	12	10	0	0	TRUE	FALSE
279	21	38	B2-A1	B2-A2	2.169625247	2.564102564	1.232	1.154	1.279	0.874	2.511	2.028	6	6	0.406	0.592	5.07	5.07	11	13	1	0	TRUE	FALSE
280	37	39	B2-A1	B2-A2	2.169625247	2.958579882	1.108	1.373	1.154	1.138	2.262	2.511	6	6	0.53	0.297	5.07	5.07	11	15	0	0	TRUE	FALSE
281	15	27	A1-B1	A1-B2	0.986193294	1.380670611	5.304	1.107	1.826	1.514	7.13	2.621	6	6	0.749	0.375	5.07	5.07	5	7	0	0	TRUE	FALSE
282	16	30	A1-B1	A1-B2	2.324230099	1.775147929	3.26	5.897	1.326	1.17	4.586	7.067	6	6	0.577	0.344	5.163	5.07	12	9	0	0	TRUE	FALSE
283	22	33	A1-B1	A1-B2	2.366863905	0.591715976	1.076	1.029	1.217	1.123	2.293	2.152	6	6	0.468	0.577	5.07	5.07	12	3	0	0	TRUE	FALSE
284	25	36	A1-B1	A1-B2	2.564102564	1.380670611	2.293	1.419	2.013	1.311	4.306	2.73	6	6	0.686	0.484	5.07	5.07	13	7	1	0	TRUE	FALSE
285	35	40	A1-B1	A1-B2	3.15581854	0.986193294	0.843	0.936	1.185	1.763	2.028	2.699	6	6	0.359	0.421	5.07	5.07	16	5	0	1	TRUE	FALSE
286	8	1	A2-B2	A2-B1	2.366863905	1.380670611	0.702	4.196	1.201	0.905	1.903	5.101	6	6	0.593	0.718	5.07	5.07	12	7	0	1	TRUE	FALSE
287	14	2	A2-B2	A2-B1	3.747534517	0.788954635	0.702	1.513	0.905	0.983	1.607	2.496	6	6	0.358	0.515	5.07	5.07	19	4	0	0	TRUE	FALSE
288	24	10	A2-B2	A2-B1	2.879078695	1.775147929	1.124	3.401	1.201	1.217	2.325	4.618	6	6	0.327	0.405	5.21	5.07	15	9	1	0	TRUE	FALSE
289	31	23	A2-B2	A2-B1	2.761341223	1.376327173	1.201	1.529	0.858	1.841	2.059	3.37	6	6	0.468	0.484	5.07	5.086	14	7	1	0	TRUE	FALSE
290	32	29	A2-B2	A2-B1	2.761341223	0.986193294	1.513	1.997	0.952	1.419	2.465	3.416	6	6	0.327	0.624	5.07	5.07	14	5	0	0	TRUE	FALSE
291	9	4	B1-A2	B1-A1	2.366863905	1.380670611	4.821	3.229	1.56	0.999	6.381	4.228	6	6	0.656	0.468	5.07	5.07	12	7	0	0	TRUE	FALSE
292	11	13	B1-A2	B1-A1	3.15581854	0.591715976	0.983	7.348	0.717	1.123	1.7	8.471	6	6	0.765	1.294	5.07	5.07	16	3	1	0	TRUE	FALSE
293	12	18	B1-A2	B1-A1	2.366863905	0	5.258	12.168	1.232	1.264	6.49	13.432	6	6	0.343	NA	5.07	4.056	12	0	0	0	TRUE	TRUE
294	17	20	B1-A2	B1-A1	2.761341223	1.380670611	2.09	3.526	1.17	1.014	3.26	4.54	6	6	0.421	0.765	5.07	5.07	14	7	0	1	TRUE	FALSE
295	28	26	B1-A2	B1-A1	2.761341223	2.169625247	1.092	5.133	1.279	1.684	2.371	6.817	6	6	0.405	0.39	5.07	5.07	14	11	0	0	TRUE	FALSE
296	3	5	B2-A1	B2-A2	1.183431953	0.591715976	2.465	0.748	1.061	0.952	3.526	1.7	6	6	0.608	0.561	5.07	5.07	6	3	0	0	TRUE	FALSE
297	6	7	B2-A1	B2-A2	0.246548323	1.57790927	1.966	0.905	1.872	0.936	3.838	1.841	6	6	0.858	0.406	4.056	5.07	1	8	0	0	FALSE	FALSE
298	19	34	B2-A1	B2-A2	2.564102564	1.380670611	0.905	0.686	1.591	1.373	2.496	2.059	6	6	0.312	0.499	5.07	5.07	13	7	0	0	TRUE	FALSE
299	21	38	B2-A1	B2-A2	2.564102564	0.986193294	3.963	1.092	1.794	1.123	5.757	2.215	6	6	0.405	0.515	5.07	5.07	13	5	0	0	TRUE	FALSE
300	37	39	B2-A1	B2-A2	1.972386588	2.169625247	0.952	1.154	1.123	0.749	2.075	1.903	6	6	0.312	0.452	5.07	5.07	10	11	0	0	TRUE	FALSE
301	3	5	A1-B1	A1-B2	2.169625247	1.380670611	1.077	1.373	1.7	1.529	2.777	2.902	6	6	0.749	0.546	5.07	5.07	11	7	0	1	TRUE	FALSE
302	12	17	A1-B1	A1-B2	2.169625247	1.57790927	2.449	1.264	1.436	1.076	3.885	2.34	6	6	0.578	0.359	5.07	5.07	11	8	0	0	TRUE	FALSE
303	19	27	A1-B1	A1-B2	2.958579882	2.169625247	1.311	1.248	1.965	0.889	3.276	2.137	6	6	0.546	0.374	5.07	5.07	15	11	1	1	TRUE	FALSE
